Stok Kodu	Barkod	Stok Tanımı	Alan Adı	Lokasyon	Say.Adet
5003168605001	8681734457562	Marbella Tepsi Lacivert Bambum Tepsi, Bedensiz, Renksiz	ANA DEPO	DA-0010	4
5003230780001	8681734458545	Zolly - 3’lü Spatula Seti Büyük Bambum Servis Gereçle, Bedensiz, Renks	ANA DEPO	DA-0010	12
5003221011001	8711295214110	Celik Kulplu 24cm Boyner Evde Süzgeç, Bedensiz, Renksiz	ANA DEPO	DA-0010	1
5002777257001	8711295214127	Celik Kulplu 29cm Boyner Evde Süzgeç, Bedensiz, Çok Renkli	ANA DEPO	DA-0010	12
5002913112001	8711295433658	BOYNER EVDE A12401790 Boyner Evde Karışt, Bedensiz, Çok Renkli	ANA DEPO	DA-0010	1
5003220993001	8718158196378	Celik 24x11cm Boyner Evde Süzgeç, Bedensiz, Renksiz	ANA DEPO	DA-0010	5
5002777245001	8718158544858	KULPLU ÇELK SÜZ. 24CM Boyner Evde Süzgeç, Bedensiz, Çok Renkli	ANA DEPO	DA-0010	4
5002919361001	8719202391107	Cam 4 Bardak 1 Surahi Mesrubat Boyner Evde Su Set, Bedensiz, Çok Renkl	ANA DEPO	DA-0010	2
5003107070001	8719987308161	DECANTER GLASS 1400ML Boyner Evde Karaf, Bedensiz, Renksiz	ANA DEPO	DA-0010	1
5002648898001	8719987576935	ÇELİK KEVGİR 24CM 3ASS Boyner Evde Süzgeç, Bedensiz, Renksiz	ANA DEPO	DA-0010	1
5002648905001	8719987576973	ÇELİK KEVGİR 28CM 3ASS Boyner Evde Süzgeç, Bedensiz, Renksiz	ANA DEPO	DA-0010	2
5003175359001	8720573889551	Ayakli Ahsap Etnik Desenli 2Ass. Boyner Evde Dekoratif, Bedensiz, Renk	ANA DEPO	DA-0010	1
5003162175001	8721037010160	HOUR GLASS 22CM Boyner Evde Dekora, Bedensiz, Çok Renkli	ANA DEPO	DA-0010	11
5002609914001	5413821082097	ESS TERMOS ORİON 0,5L Berghoff Termos, Bedensiz, Renksiz	ANA DEPO	DA-0011	2
5003230736001	8681734459269	Crumble - Salata Kasesi Küçük Bambum Servis Gereçle, Bedensiz, Renksiz	ANA DEPO	DA-0011	1
5003217775001	8682250798658	Vimini Çerçeve Kahverengi 21x16 cm The Mia Çerçeve, Bedensiz, Kahve	ANA DEPO	DA-0011	1
5002967677001	8719987834707	J11800010 BOYNER EVDE ÇERÇEVE Boyner Evde Çerçeve, Bedensiz, Renksiz	ANA DEPO	DA-0011	6
5003227826001	8719987940934	XMS 24lu Kahve Gumus Sus 25mm Boyner Evde Yılbaş, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5002919325001	8720573145947	AYNALI TEPSİ HZ1934290 Boyner Evde Dekora, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003162055001	8720573402064	4lü Ahşap 2 Ass. Kare-Yuvarlak Boyner Evde Bardak, Bedensiz, Çok Renkl	ANA DEPO	DA-0011	1
5003024332001	8720573425025	CANDLE BEADING 75X75X100MM Boyner Evde Mum, Bedensiz, Renksiz	ANA DEPO	DA-0011	1
5003162102001	8720573546423	WALL CLOCK ALU DIA250X40MM Boyner Evde Ev Saa, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003097247001	8720573571623	WINE GLASS 240ML/8.1OZ 2 Boyner Evde Kadeh, Bedensiz, Renksiz	ANA DEPO	DA-0011	12
5003097276001	8720573626385	VASE 15CM 2ASS ROUND GREY Boyner Evde Vazo, Bedensiz, Renksiz	ANA DEPO	DA-0011	1
5003162168001	8720573650816	CANDLE HOLDER BLACK Boyner Evde Mumluk, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	3
5003268163001	8720573672863	Stoneware Sıvı Sabunluk 3 ASS Boyner Evde Sıvı S, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	2
5003162181001	8720573693424	CANDLE HOLDER BLACK 1 Boyner Evde Mumluk, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003220957001	8720573696166	Oturan Yoga Yapan Kadin 19x5x18cm Boyner Evde Biblo, Bedensiz, Renksiz	ANA DEPO	DA-0011	2
5003220965001	8720573726870	Oval Kenarli Siyah 22x16x1cm 3Ass Boyner Evde Ev Aynası, Bedensiz, Ren	ANA DEPO	DA-0011	7
5003162066001	8720573825030	Sarmal Sekilli Siyah Beyaz 2Ass. Boyner Evde Biblo, Bedensiz, Çok Renk	ANA DEPO	DA-0011	2
5003268173001	8720573889353	Mango Kapaklı Kutu11x10x6 cm Boyner Evde Kutu, Bedensiz, Kahve	ANA DEPO	DA-0011	8
5003175359001	8720573889551	Ayakli Ahsap Etnik Desenli 2Ass. Boyner Evde Dekoratif, Bedensiz, Renk	ANA DEPO	DA-0011	7
5003162099001	8720573889582	Mango Ağacı 15x15x5 cm Boyner Evde Havan, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003162120001	8720573889629	SEAHORSE ON BASE MANGO WOOD 37 Boyner Evde Biblo, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003162107001	8720573889650	Mango Etnik Desenli 19x24cm Boyner Evde Çerçev, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	6
5003162116001	8720573905411	CANDLE HOLDER 10X24CM WHITE Boyner Evde Şamdan, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	3
5003162108001	8720573905602	CANDLE HOLDER 10X24CM BEIGE Boyner Evde Şamdan, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	3
5003162089001	8720573908696	LANTERN 16X19CM WHITE Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0011	1
5003250815001	8721037076784	Ahsap Kalin Kenarli 15x20cm Boyner Evde Çerçeve, Bedensiz, Renksiz	ANA DEPO	DA-0011	10
5003220979001	8721037120944	Bronz Renkli Oval Ayakli 31cm Boyner Evde Şamdan Mum, Bedensiz, Altın	ANA DEPO	DA-0011	1
5003250461001	8721037151016	Seff. Turuncu Yesil Mor 10cm 3 Ass. Boyner Evde Home Şamd, Bedensiz, R	ANA DEPO	DA-0011	8
5003131614001	5413821365091	3950479 Berghoff Tava, Bedensiz, Renksiz	ANA DEPO	DA-0012	1
5003131615001	5413821365572	3950495 Berghoff Tava, Bedensiz, Renksiz	ANA DEPO	DA-0012	1
5003230833001	5413821378916	1315077 Berghoff Tencere, Bedensiz, Renksiz	ANA DEPO	DA-0012	1
5003230805001	5413821379012	1315080 Berghoff Tencere, Bedensiz, Renksiz	ANA DEPO	DA-0012	1
5003251190001	5413821398778	Gem Stay Cool Derin Turuncu 20 Cm Berghoff Tencere, Bedensiz, Renksiz	ANA DEPO	DA-0012	1
5002845678001	8680196726346	26CM DLM KEK KLB GRİ Thermoad Kek Kalıbı, Bedensiz, Gri	ANA DEPO	DA-0012	2
5002716559001	8681734430589	DAPHNE SIĞ TEN 16X5CM Bambum Tencere, Bedensiz, Renksiz	ANA DEPO	DA-0012	2
5003077429001	8681734448805	ROSE - ÇELİK SAHAN 16X3 CM Bambum Sahan, Bedensiz, Renksiz	ANA DEPO	DA-0012	8
5003265771001	8681734448829	Rose - Çelik Sahan 20x3 cm Bambum Sahan, Bedensiz, Renksiz	ANA DEPO	DA-0012	6
5003230729001	8681734459306	Ayaklı Sunum Tepsisi Küçük Bambum Servis Gereçle, Bedensiz, Renksiz	ANA DEPO	DA-0012	3
5003151464001	8682841002980	B. HOME YUV. K. SEPET Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	1
5003151465001	8682841003079	B. JÜT YUV. SAKSILIK Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	8
5003151474001	8682841003086	O. JÜT YUV. SAKSILIK Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	5
5003151466001	8682841003109	M. JÜT YUV. SAKSILIK Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	3
5003151456001	8682841003116	B. SİYAH YUV. SAKSILIK Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	3
5003151485001	8682841003123	O. SİYAH YUV. SAKSILIK Boyner Evde Düzenleyi, Bedensiz, Natürel	ANA DEPO	DA-0012	6
5002777309001	8719202182446	METAL KARIŞTIRMA KASE Boyner Evde Karışt, Bedensiz, Çok Renkli	ANA DEPO	DA-0012	19
5002967675001	8719987577123	A12405830 BOYNER EVDE KASE Boyner Evde Karıştırm, Bedensiz, Renksiz	ANA DEPO	DA-0012	2
5003162106001	8720573628709	Renkli 2500 ml 24 cm 4 Ass. Boyner Evde Karışt, Bedensiz, Çok Renkli	ANA DEPO	DA-0012	1
5003181667001	5708315202441	Kalp Nakışlı Kare Rafya Sepet Rice Sepet, Bedensiz, Renksiz	ANA DEPO	DA-0013	1
5002716546001	8681734430091	MENTO KARE NİHALE Bambum Nihale, Bedensiz, Renksiz	ANA DEPO	DA-0013	20
5002816387001	8681734439452	PİNE ÇEREZLİK BÜYÜK Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0013	6
5002816395001	8681734439469	PİNE ÇEREZLİK KÜÇÜK Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0013	7
5002816388001	8681734439476	PİNE ÜÇGEN ÇEREZLİK B Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0013	5
5002816413001	8681734439483	PİNE ÜÇGEN ÇEREZLİK K Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0013	7
5002816396001	8681734439506	PİNE GEYİK ÇEREZLİK K Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0013	4
5003162097001	8719202390643	Karıştırma Kabı 3lü (18-20-24 cm) Boyner Evde Kase S, Bedensiz, Çok Re	ANA DEPO	DA-0013	4
5003024380001	8720573515757	TABLE ROUND METAL, DIA 40CM Boyner Evde Sehpa, Bedensiz, Renksiz	ANA DEPO	DA-0013	4
5003230766001	8681734402739	Enda - Kaşıklıklı Bulaşık Sepeti Bambum Servis Gereçle, Bedensiz, Renk	ANA DEPO	DA-0014	8
5002354927001	8681734408021	LAHİ SRAHİ 1500 ML Taşev Sürahi, Bedensiz, Renksiz	ANA DEPO	DA-0014	10
5002564790001	8681734408038	SAHİ SÜRAHİ 1500 ML Taşev Şişe, Bedensiz, Renksiz	ANA DEPO	DA-0014	8
5002517459001	8681734412035	ADAMANTE MOKA POT 6FNC Taşev French Press, Bedensiz, Renksiz	ANA DEPO	DA-0014	1
5003168567001	8681734447297	Rose Steel Saklama Kabı Bambum Saklama Kabı, Bedensiz, Renksiz	ANA DEPO	DA-0014	3
5003151461001	8682841003376	25 CM YUV. RATTAN FENER Boyner Evde Fener, Bedensiz, Natürel	ANA DEPO	DA-0014	1
5003149646001	8684024305857	ARTE 3LÜ SET Boyner Evde Mumluk, Bedensiz, Kahve	ANA DEPO	DA-0014	1
5003295563001	8684887750030	Tabart Way Tütsülük Tabart Tütsülük, Bedensiz, Gri	ANA DEPO	DA-0014	1
5003162097001	8719202390643	Karıştırma Kabı 3lü (18-20-24 cm) Boyner Evde Kase S, Bedensiz, Çok Re	ANA DEPO	DA-0014	1
5003024266001	8719987145735	PEPPER MILL AND SALT SHAKER Boyner Evde Baharat Ö, Bedensiz, Renksiz	ANA DEPO	DA-0014	1
5003162128001	8719987752674	Su Çizgi Dokulu 2li 580 ml Boyner Evde Bardak, Bedensiz, Çok Renkli	ANA DEPO	DA-0014	8
5002928388001	8719987819537	BOYNER EVDE CC5060450 Boyner Evde Mum, Bedensiz, Çok Renkli	ANA DEPO	DA-0014	1
5003014660001	8720573124126	A65000550 Boyner Evde Sunum Tah, Bedensiz, Renksiz	ANA DEPO	DA-0014	1
5003162083001	8720573511773	LANTERN RATTAN 23CM Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0014	1
5003162107001	8720573889650	Mango Etnik Desenli 19x24cm Boyner Evde Çerçev, Bedensiz, Çok Renkli	ANA DEPO	DA-0014	4
5001751527001	8680136022972	DORE - SUNUM TEPSI Bambum Tepsi, Bedensiz, Renksiz	ANA DEPO	DA-0015	10
5003144214001	8680136026406	B2640 Bambum Sunum Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0015	2
5002979911001	8680136028776	ASİAGO PEYNİRSUNUMTABAĞIKÜÇÜK Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0015	5
5003144260001	8680136028783	B2878 Bambum Sunum Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0015	3
5003230736001	8681734459269	Crumble - Salata Kasesi Küçük Bambum Servis Gereçle, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003230738001	8681734459313	Ayaklı Sunum Tepsisi Büyük Bambum Servis Gereçle, Bedensiz, Renksiz	ANA DEPO	DA-0015	6
5003265746001	8681734459948	Kangura - Yuvarlak K. T. Yaprak Bambum Kesme Tahtası, Bedensiz, Renksi	ANA DEPO	DA-0015	4
5003259979001	8684233319317	ClickEaseTencereSeti,20-24-26cm English Home Ten, 20 X 24 X 26 cm, Siy	ANA DEPO	DA-0015	1
5003261855001	8684233358712	GRENA VAZO 9X9X17 CM MAVİ English Home Vazo, Bedensiz, Mavi	ANA DEPO	DA-0015	1
5003075185001	8690709260267	AIRFRYER PKAĞIDI16CM50 Cook Pişirme Kağıdı, Bedensiz, Renksiz	ANA DEPO	DA-0015	8
5003075165001	8690709260274	AIRFRYER PKAĞIDI16CM25 Cook Pişirme Kağıdı, Bedensiz, Renksiz	ANA DEPO	DA-0015	2
5003127363001	8698562117056	Coho Doğa Natural Tütsü Seti Coho Tütsü, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003275821001	8718158687470	4LÜ BIÇAK SETİ 25CM Boyner Evde Bıçak Seti, Bedensiz, Siyah	ANA DEPO	DA-0015	12
5003162137001	8719202232424	CANDLE SCENTED IN POT 4ASS Boyner Evde Mum, Bedensiz, Çok Renkli	ANA DEPO	DA-0015	1
5003014629001	8719202244021	CC7000240 Boyner Evde Bardak Se, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003097262001	8719202920444	PLANT IN POT 15CM 6ASS STYLES Boyner Evde Dekoratif, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003014610001	8719987588181	278000240 Boyner Evde Kase Seti, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5002928388001	8719987819537	BOYNER EVDE CC5060450 Boyner Evde Mum, Bedensiz, Çok Renkli	ANA DEPO	DA-0015	1
5003221010001	8720573036481	Siyah 2li Tirbuson Seti 16cm Boyner Evde Servis Ge, Bedensiz, Renksiz	ANA DEPO	DA-0015	4
5003014690001	8720573074100	CC7001460 Boyner Evde Bardak Se, Bedensiz, Renksiz	ANA DEPO	DA-0015	2
5003014691001	8720573074124	CC7001470 Boyner Evde Bardak Se, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003162180001	8720573158244	Tik Ağacından 40 cm Boyner Evde Sunum, Bedensiz, Çok Renkli	ANA DEPO	DA-0015	9
5003014655001	8720573301831	CC7001550 Boyner Evde Bardak Se, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003162055001	8720573402064	4lü Ahşap 2 Ass. Kare-Yuvarlak Boyner Evde Bardak, Bedensiz, Çok Renkl	ANA DEPO	DA-0015	23
5003097292001	8720573557757	PLATE MANGO WOOD 200X100X25MM Boyner Evde Sunum Tab, Bedensiz, Renksiz	ANA DEPO	DA-0015	4
5003162057001	8720573599269	Dikey Koni 4 Ass. Boyner Evde Rende, Bedensiz, Çok Renkli	ANA DEPO	DA-0015	5
5003220980001	8720573889667	Mango Etnik Desenli 21x26cm Boyner Evde Çerçeve, Bedensiz, Renksiz	ANA DEPO	DA-0015	8
5003175411001	8720573918701	CANDLE PLATE 105X18MM WHITE Boyner Evde Mumluk, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003175412001	8720573919739	CANDLE PLATE 105X18MM BEIGE Boyner Evde Mumluk, Bedensiz, Renksiz	ANA DEPO	DA-0015	1
5003295306001	8721037138826	Paslanmaz Çelik Dondurma Kaşığı Boyner Evde Servis Ge, Bedensiz, Metal	ANA DEPO	DA-0015	19
5003275813001	8721037277495	MDF FOTOĞRAF ÇERÇEVESİ 14X19CM Boyner Evde Çerçeve, Bedensiz, Bej	ANA DEPO	DA-0015	1
5002564790001	8681734408038	SAHİ SÜRAHİ 1500 ML Taşev Şişe, Bedensiz, Renksiz	ANA DEPO	DA-0016	10
5003235364001	8696460005574	Mirabella Katlı Kurabiyelik Bernardo Servis Gereç, Bedensiz, Renksiz	ANA DEPO	DA-0016	22
5003184142001	8699131838563	Fabian Çelik Cezve No 4 -1 ParçaIno Schafer Cezve, Bedensiz, Renksiz	ANA DEPO	DA-0016	1
5003184118001	8699131838570	Fabian Çelik Cezve No 5-1 ParçaInox Schafer Cezve, Bedensiz, Renksiz	ANA DEPO	DA-0016	1
5003184098001	8699131838648	Tea Chef O.BoyÇayTakımı4ParçaSiyah Schafer Çaydanlık, Bedensiz, Renksi	ANA DEPO	DA-0016	1
5003184114001	8699131838686	TeaChef K.Boy ÇayTakımı4ParçaKahve Schafer Çaydanlık, Bedensiz, Renksi	ANA DEPO	DA-0016	1
5002648960001	8719987103759	4LÜ MŞR BRDK SET 260ML Boyner Evde Bardak Se, Bedensiz, Renksiz	ANA DEPO	DA-0016	3
5003220980001	8720573889667	Mango Etnik Desenli 21x26cm Boyner Evde Çerçeve, Bedensiz, Renksiz	ANA DEPO	DA-0016	11
5003162086001	8720573993517	VASE ON FOOT 10X10CM 3ASS CLR Boyner Evde Vazo, Bedensiz, Çok Renkli	ANA DEPO	DA-0016	1
5003107938001	8681734453328	Vera - 15 Parça Kahvaltı Takımı Bambum Kahvaltı Takım, Bedensiz, Renks	ANA DEPO	DA-0017	1
5003162154001	8718158960306	COTTON ROPE ON WOODEN SPOOL Boyner Evde İp, Bedensiz, Çok Renkli	ANA DEPO	DA-0017	21
5003162074001	8720573511834	LANTERN RATTAN 31CM Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0017	1
5003162100001	8720573567886	Kulplu 34x21x11 cm Boyner Evde Ekmek, Bedensiz, Çok Renkli	ANA DEPO	DA-0017	3
5003162080001	8720573969437	Yuvarlak Fener - Naturel 38cm Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0017	1
5003144215001	8680136020749	BCYB1 Bambum Saklama Kabı, Bedensiz, Renksiz	ANA DEPO	DA-0018	4
5002565851001	8681734416958	ZOLLA CAM SK KB BÜYÜK Bambum Baharatlık, Bedensiz, Renksiz	ANA DEPO	DA-0018	31
5003148072001	8684024303600	Tabart Hole Tütsülük Tabart Tütsülük, Bedensiz, Gri	ANA DEPO	DA-0018	5
5003148073001	8684024303617	Tabart Topoğrafya Tütsülük Tabart Tütsülük, Bedensiz, Gri	ANA DEPO	DA-0018	3
5003295563001	8684887750030	Tabart Way Tütsülük Tabart Tütsülük, Bedensiz, Gri	ANA DEPO	DA-0018	1
5003295574001	8684887750191	Tabart Mini Küllük-T Tabart Kül Tablası, Bedensiz, Turuncu	ANA DEPO	DA-0018	2
5003295564001	8684887750214	Tabart Mini Küllük-A Tabart Kül Tablası, Bedensiz, Antrasit	ANA DEPO	DA-0018	2
5003295554001	8684887750306	Tabart Labirent Küllük-K Tabart Kül Tablası, Bedensiz, Kahve	ANA DEPO	DA-0018	2
5003295602001	8684887750337	Tabart Labirent Küllük-H Tabart Kül Tablası, Bedensiz, Haki	ANA DEPO	DA-0018	1
5003295573001	8684887750429	Tabar Sunk Tütsülük Tabart Tütsülük, Bedensiz, Gri	ANA DEPO	DA-0018	2
5003162075001	8720573567862	Kulplu 34x24x11 cm Boyner Evde Ekmek, Bedensiz, Çok Renkli	ANA DEPO	DA-0018	6
5000367717001	8680136022682	BAMBUM Castell - 5 Bambum Kahvaltılık, BEDENSIZ, Renksiz	ANA DEPO	DA-0019	6
5003215056001	8681734450068	HİRA - CAM KAPAKLI PEYNİR SETİ OVAL Bambum Servis Gereçle, Bedensiz, R	ANA DEPO	DA-0019	4
5003215057001	8681734450112	FANO - AYAKLI SUNUM DESENLİ 28 CM Bambum Servis Gereçle, Bedensiz, Ren	ANA DEPO	DA-0019	11
5003014596001	8719202934076	404001410 Boyner Evde Bıçak Set, Bedensiz, Renksiz	ANA DEPO	DA-0019	21
5001751486001	8680136020756	MISTO - 6 BOLMELI Bambum Saklama Kabı, Bedensiz, Renksiz	ANA DEPO	DA-0020	2
5002664496001	8680136021203	CEASAR PEYNİR DLMLYC Bambum Servis Gereçle, Bedensiz, Renksiz	ANA DEPO	DA-0020	24
5001919598001	8680136026734	PUEDO - 9 PARCA KU Bambum Kupa, Bedensiz, Renksiz	ANA DEPO	DA-0020	8
5001919599001	8680136028257	SUEDO - 9 PARCA KU Bambum Kupa, Bedensiz, Renksiz	ANA DEPO	DA-0020	10
5002459308001	8681734402647	MURPHY HAZNELİ RENDE Bambum Rende, Bedensiz, Renksiz	ANA DEPO	DA-0020	4
5001946885001	8681734404276	DIEM - CAM MATARA Bambum Şişe, Bedensiz, Renksiz	ANA DEPO	DA-0020	19
5001946886001	8681734404283	DIEM - CAM MATARA Bambum Şişe, Bedensiz, Renksiz	ANA DEPO	DA-0020	19
5001946887001	8681734404290	DIEM - CAM MATARA Bambum Şişe, Bedensiz, Renksiz	ANA DEPO	DA-0020	1
5002325552001	8681734405648	B0564 Bambum Yağ Servisi, Bedensiz, Renksiz	ANA DEPO	DA-0020	6
5002411079001	8681734409196	FUEDO 9PRC KUPA ST Bambum Kupa, Bedensiz, Renksiz	ANA DEPO	DA-0020	6
5003144270001	8681734455414	B5541 Bambum Bıçak Seti, Bedensiz, Renksiz	ANA DEPO	DA-0020	4
5003107972001	8681734455704	Leonardo - French Press 700 ml Bambum French Press, Bedensiz, Renksiz	ANA DEPO	DA-0020	4
5003149658001	8684024305666	NOVA 3LÜ SET Boyner Evde Mumluk, Bedensiz, Kahve	ANA DEPO	DA-0020	1
5003149646001	8684024305857	ARTE 3LÜ SET Boyner Evde Mumluk, Bedensiz, Kahve	ANA DEPO	DA-0020	3
5003268180001	8718158918031	Mutfak Havluluk 31x16x4cm Boyner Evde Havlul, Bedensiz, Çok Renkli	ANA DEPO	DA-0020	1
5002459308001	8681734402647	MURPHY HAZNELİ RENDE Bambum Rende, Bedensiz, Renksiz	ANA DEPO	DA-0021	7
5002727818001	8681734410284	GON 3PR PEYNİR SRV SET Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0021	2
5003144401001	8681734453069	B5306 Bambum Kesme Tahtası, Bedensiz, Renksiz	ANA DEPO	DA-0021	8
5003014686001	8718158205513	Q51900090 Boyner Evde Fırın Kab, Bedensiz, Renksiz	ANA DEPO	DA-0021	2
5003162137001	8719202232424	CANDLE SCENTED IN POT 4ASS Boyner Evde Mum, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	2
5003059039001	8719987409714	WASTE BIN BAMBOO STAINL STEEL Boyner Evde Çöp Kovas, Bedensiz, Renksiz	ANA DEPO	DA-0021	1
5002721603001	8719987800153	MARTM BANYO SET 4PRÇ Boyner Evde Banyo, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	1
5002967695001	8720573148573	210000820 BOYNER EVDE SERVİS TABAĞI Boyner Evde Peynir Se, Bedensiz, R	ANA DEPO	DA-0021	4
5003162091001	8720573186766	4lü Peynir ve Şarap Seti Boyner Evde Peynir, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	5
5003162055001	8720573402064	4lü Ahşap 2 Ass. Kare-Yuvarlak Boyner Evde Bardak, Bedensiz, Çok Renkl	ANA DEPO	DA-0021	1
5003268163001	8720573672863	Stoneware Sıvı Sabunluk 3 ASS Boyner Evde Sıvı S, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	4
5003162184001	8720573836029	Su 3lü Dokulu 380 ml Boyner Evde Bardak, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	10
5003162094001	8720573837545	Akasya Ağacı 37x25 cm Boyner Evde Kesme, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	3
5003162185001	8720573857345	Su-2 3lü Dokulu 380 ml Boyner Evde Bardak, Bedensiz, Çok Renkli	ANA DEPO	DA-0021	5
5003265790001	8680136021234	Yattaa - Kesme Tahtası Büyük Bambum Kesme Tahtası, Bedensiz, Renksiz	ANA DEPO	DA-0022	5
5002727818001	8681734410284	GON 3PR PEYNİR SRV SET Bambum Servis Tabağı, Bedensiz, Renksiz	ANA DEPO	DA-0022	1
5002969028001	8681734444012	SYMBOL-5PARÇAKESMETAHTALIBIÇAKSETİ Bambum Bıçak Seti, Bedensiz, Renksi	ANA DEPO	DA-0022	2
5003144228001	8681734455391	B5539 Bambum Bıçak Seti, Bedensiz, Renksiz	ANA DEPO	DA-0022	12
5003144229001	8681734455407	B5540 Bambum Bıçak Seti, Bedensiz, Renksiz	ANA DEPO	DA-0022	6
5003128078001	8681734456343	B5634 Bambum Çatal Bıçak Se, Bedensiz, Renksiz	ANA DEPO	DA-0022	1
5003128076001	8681734456350	B5635 Bambum Çatal Bıçak Se, Bedensiz, Renksiz	ANA DEPO	DA-0022	4
5003235364001	8696460005574	Mirabella Katlı Kurabiyelik Bernardo Servis Gereç, Bedensiz, Renksiz	ANA DEPO	DA-0022	1
5003162101001	8719987147180	Porselen Atıştırma Kasesi 3lü 32cm Boyner Evde Kase S, Bedensiz, Çok R	ANA DEPO	DA-0022	7
5003162055001	8720573402064	4lü Ahşap 2 Ass. Kare-Yuvarlak Boyner Evde Bardak, Bedensiz, Çok Renkl	ANA DEPO	DA-0022	3
5003162156001	8720573477055	CLOCK WOOD LOOK 30X30CM Boyner Evde Ev Saa, Bedensiz, Çok Renkli	ANA DEPO	DA-0022	1
5003162112001	8720573559669	4lü Mango Ağacı 17x16x1 cm Boyner Evde Tepsi, Bedensiz, Çok Renkli	ANA DEPO	DA-0022	1
5003220970001	8720573726887	Asimetrik 40x30x1cm 3Ass. Boyner Evde Ev Aynası, Bedensiz, Renksiz	ANA DEPO	DA-0022	1
5003162111001	8720573993524	VASE ON FOOT 19X10CM 3ASS CLR Boyner Evde Vazo, Bedensiz, Çok Renkli	ANA DEPO	DA-0022	1
5003151581001	8699885927988	YUV. KULP. ALTSİYAH SAKSILIK S/3 Boyner Evde Saksı, Bedensiz, Natürel	ANA DEPO	DA-0023	4
5003151581001	8699885927995	YUV. KULP. ALTSİYAH SAKSILIK S/3 Boyner Evde Saksı, Bedensiz, Natürel	ANA DEPO	DA-0023	5
5003151581001	8699885928008	YUV. KULP. ALTSİYAH SAKSILIK S/3 Boyner Evde Saksı, Bedensiz, Natürel	ANA DEPO	DA-0023	4
5003162074001	8720573511834	LANTERN RATTAN 31CM Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0023	1
5003162071001	8720573969413	Yuvarlak Fener - Naturel 27cm Boyner Evde Fener, Bedensiz, Çok Renkli	ANA DEPO	DA-0023	1
5002821035001	8681734407192	BAHAMA SALATA KASESİ B Bambum Kase, Bedensiz, Renksiz	ANA DEPO	DA-0024	1
5003151475001	8682841003482	25 CM S. YUV. RATTAN FENER Boyner Evde Fener, Bedensiz, Natürel	ANA DEPO	DA-0024	2
5003151407001	8699885922549	SARKIT S/3 Boyner Evde Sepet, Bedensiz, Natürel	ANA DEPO	DA-0024	5
5003151407001	8699885922556	SARKIT S/3 Boyner Evde Sepet, Bedensiz, Natürel	ANA DEPO	DA-0024	8
5003151407001	8699885922563	SARKIT S/3 Boyner Evde Sepet, Bedensiz, Natürel	ANA DEPO	DA-0024	2
